pid,assessed_value
8860,211357.8
8861,222702.69
8862,291318.21
8863,237517.92
8864,335439.85
8865,150879.43
8866,45866.71
8867,83520.28
8868,182868.54
8869,186511.93
8870,217839.83
8871,147813.77
8872,677844.97
8873,231317.67
8874,331766.54
8875,113643.37
8876,247001.94
8877,1146755.19
8878,213902.66
8879,427327.63
8880,282742.5
8881,204578.56
8882,146816.01
8883,196445.98
8884,318188.63
8885,231579.67
8886,303706.91
8887,233982.55
8888,417798.99
8889,311978.37
8890,91708.09
8891,280294.54
8892,276749.9
8893,434157.25
8894,157699.97
8895,269372.89
8896,313529.34
8897,172677.21
8898,218830.33
8899,227055.91
8900,146949.93
8901,438784.25
8902,878758.98
8903,128469.87
8904,126468.84
8905,697308.19
8906,23528.43
8907,178598.49
8908,581818.24
8909,230791.25
8910,300022.66
8911,63886.13
8912,143358.55
8913,61157.91
8914,297167.08
8915,76109.93
8916,171280.99
8917,138518.14
8918,100980.16
8919,360528.82
8920,80604.36
8921,62579.81
8922,535937.3
8923,330235.24
8924,160087.78
8925,262720.64
8926,87265.79
8927,281458.95
8928,137537.08
8929,182127.81
8930,60304.68
8931,170461.65
8932,119186.77
8933,310342.71
8934,269156.92
8935,267391.85
8936,308545.2
8937,64780.82
8938,57425.15
8939,307880.03
8940,221582.63
8941,459877.03
8942,764029.69
8943,112136.9
8944,226663.88
8945,443186.6
8946,106248.09
8947,266941.63
8948,331607.43
8949,316335.13
8950,341081.18
8951,63211
8952,218756.26
8953,729492.2
8954,160311.45
8955,401673.06
8956,70080.18
8957,629689.75
8958,111734.67
8959,62107.03
8960,148447.5
8961,186922.02
8962,556874.35
8963,204359.77
8964,77079.46
8965,293231.72
8966,293919.62
8967,224571.19
8968,493989.03
8969,647042.34
8970,239494.28
8971,487975.54
8972,366149.75
8973,183347.36
8974,68198.87
8975,236334.85
8976,280948.88
8977,499149.9
8978,901826.36
8979,155542.86
8980,278982.19
8981,320214.2
8982,1299714.05
8983,588919.11
8984,251449.53
8985,630095.83
8986,280509.27
8987,125964.85
8988,218917.38
8989,520667.83
8990,886465.77
8991,37141.47
8992,1037262.52
8993,248029.46
8994,260091.59
8995,314099.17
8996,352418.08
8997,252905.96
8998,122221.08
8999,249269.17
9000,150825.77
9001,315503.88
9002,28881.27
9003,301402.07
9004,291644.83
9005,266022.67
9006,283825.84
9007,130816.94
9008,210547.05
9009,422013.32
9010,71022.47
9011,299963.72
9012,13683.09
9013,16582.14
9014,122919.98
9015,159470.96
9016,333934.59
9017,684580.54
9018,209284.44
9019,209220.98
9020,326751.96
9021,20083.02
9022,23455.1
9023,306406.09
9024,147556.03
9025,192540.21
9026,564503.54
9027,638399.31
9028,347942.77
9029,212833.56
9030,238509.63
9031,81789.87
9032,52577.91
9033,300422.35
9034,661974.76
9035,144381.54
9036,352999.32
9037,100339.19
9038,288441.48
9039,418108.69
9040,68858.74
9041,150754.58
9042,348514.64
9043,146679.56
9044,115884.01
9045,463869.49
9046,730450.8
9047,213637.63
9048,267948.34
9049,346825.98
9050,151834.85
9051,305673.81
9052,476343.04
9053,751355.72
9054,273026.58
9055,1528004.73
9056,331887.11
9057,117022.8
9058,652914.3
9059,450248.21
9060,205241.41
9061,600850.15
9062,302594.71
9063,559625.73
9064,727184.05
9065,178475.9
9066,1495814.77
9067,196560.86
9068,241393.84
9069,284256.28
9070,159715.55
9071,171318.07
9072,236679.94
9073,161048.06
9074,112020.5
9075,29632.5
9076,125157.18
9077,464796.76
9078,67229.58
9079,142472.77
9080,595196.05
9081,1414747.01
9082,402447.21
9083,262230.77
9084,489321.38
9085,86889.02
9086,229850.49
9087,272881.85
9088,193828.01
9089,274071.39
9090,395098.89
9091,74027.12
9092,288347.69
9093,267881.9
9094,329366.22
9095,302594.71
9096,250597.52
9097,52827.21
9098,169908.85
9099,1077338.45
9100,206154.97
9101,78716.06
9102,280998.18
9103,370658.06
9104,454605.14
9105,29349.85
9106,193486.34
9107,89890.65
9108,143142.15
9109,425117.62
9110,210108.57
9111,73212.14
9112,168368.09
9113,329246.25
9114,345024.4
9115,539142.31
9116,278868.88
9117,139155.54
9118,452167.37
9119,163718.88
9120,604394.92
9121,309273.75
9122,194290.13
9123,288069.26
9124,84098.63
9125,74090.69
9126,378764.28
9127,170547.34
9128,599758.97
9129,533722.14
9130,227441.67
9131,952039.87
9132,148282.24
9133,169211.42
9134,181791.5
9135,196846
9136,353921.59
9137,699903.87
9138,204194.37
9139,261723.35
9140,209472.34
9141,107872.38
9142,486993.66
9143,569563.99
9144,156491.69
9145,111387.4
9146,198724.1
9147,921399.74
9148,80006.08
9149,238154.6
9150,112963.39
9151,209866.46
9152,238690.3
9153,193827.27
9154,393622.36
9155,221986.19
9156,148092.16
9157,462873.87
9158,34982.18
9159,569650.91
9160,499431.31
9161,35787.24
9162,43184.21
9163,552594.47
9164,207476.24
9165,508308.84
9166,302020.7
9167,259415.31
9168,208532.55
9169,283245.83
9170,91221.36
9171,332581.95
9172,136823.17
9173,41472.54
9174,301954.75
9175,236352.65
9176,45158.11
9177,191715.14
9178,362024.13
9179,417940.86
9180,112798.03
9181,247228.18
9182,304708.38
9183,483954.65
9184,51952.87
9185,106001.44
9186,76658.96
9187,80430.74
9188,58533.14
9189,22146.55
9190,183832.69
9191,310557.36
9192,1004496.35
9193,1539836.29
9194,41739.1
9195,723946.41
9196,931517.94
9197,337738.82
9198,366137.88
9199,132576.38
9200,1268842.43
9201,134808.59
9202,315440.7
9203,51294.35
9204,449897.96
9205,196471.28
9206,133774.04
9207,249193.59
9208,187316.04
9209,343456.81
9210,377096.61
9211,48128.03
9212,336237.03
9213,83086.83
9214,217433.23
9215,183648.35
9216,381198.01
9217,363725.37
9218,71059.12
9219,314986.18
9220,214970.16
9221,224975.26
9222,64535.41
9223,283402.01
9224,147115.11
9225,24051.98
9226,86018.86
9227,518666.62
9228,821549.14
9229,364356.89
9230,193845.57
9231,177586.07
9232,26264.13
9233,381504.59
9234,283522.04
9235,32892.6
9236,721399.15
9237,269424.78
9238,169420.2
9239,770609.75
9240,157643.73
9241,1132634.4
9242,60204
9243,685993.5
9244,1004877.7
9245,1000804.46
9246,339966.32
9247,83043.26
9248,923040.89
9249,191553.58
9250,296446.7
9251,104576.23
9252,270399.59
9253,360929.6
9254,99036.75
9255,44696.57
9256,63124.07
9257,301107.59
9258,71853.77
9259,849425.18
9260,52444.25
9261,169290.67
9262,225257.36
9263,186284.75
9264,452100.53
9265,619293.28
9266,201883.96
9267,332376.8
9268,81552.78
9269,298911.7
9270,213462.28
9271,393299.65
9272,207688.06
9273,309504.19
9274,1218311.75
9275,456896.54
9276,79794.78
9277,281688.27
9278,993586.41
9279,277884.47
9280,94209.44
9281,658367.23
9282,79433.52
9283,158785.02
9284,390984.75
9285,414136.69
9286,93009.1
9287,202046.33
9288,171010.53
9289,1082190.59
9290,139259.75
9291,100342.06
9292,314020.09
9293,53388.88
9294,109272.05
9295,208915.93
9296,100900.74
9297,788187.87
9298,279023.7
9299,175056.92
9300,220087.34
9301,203357.76
9302,98040.45
9303,349395.53
9304,314977.17
9305,694834.78
9306,185178.42
9307,250697.68
9308,111738.18
9309,612747.02
9310,220212.89
9311,589650.25
9312,208986.87
9313,118854.08
9314,237489.83
9315,303582.39
9316,254072.87
9317,610473.99
9318,22464.63
9319,18124.59
9320,142758.25
9321,332996.75
9322,1225033.07
9323,410510.03
9324,228447.51
9325,84614.95
9326,250085.65
9327,66052.02
9328,224361.62
9329,974446.76
9330,180912.05
9331,94327.3
9332,279443.39
9333,196741.09
9334,188273.3
9335,327992.67
9336,189167.43
9337,270962.59
9338,630158.93
9339,822956.71
9340,630297.17
9341,151969.43
9342,257116.59
9343,157609.61
9344,336757.86
9345,187371.07
9346,478063.76
9347,88777.75
9348,212098.24
9349,139937.52
9350,123300.61
9351,968279.98
9352,218127.13
9353,362643
9354,225237.17
9355,754516.59
9356,398392.17
9357,132263.32
9358,95579.84
9359,200339.45
9360,700538.93
9361,339785.45
9362,575675.8
9363,178984.01
9364,67292.05
9365,234588.05
9366,69939.17
9367,302475.84
9368,209008.59
9369,80125.35
9370,132535.43
9371,187048.45
9372,64581.27
9373,148522.98
9374,158558.34
9375,204604.9
9376,579366.48
9377,613301.83
9378,272799.11
9379,28204.03
9380,62538.53
9381,263916.73
9382,197386.64
9383,80709.89
9384,203703.65
9385,130756.82
9386,249401.86
9387,144102.02
9388,377046.98
9389,96609.99
9390,629653.12
9391,110750.17
9392,90318.32
9393,281537.61
9394,876533.43
9395,217442.15
9396,242890.92
9397,377228.26
9398,181372.61
9399,87093.02
9400,443345.55
9401,401342.99
9402,521120.38
9403,235514.96
9404,735847.79
9405,84780.29
9406,366233.57
9407,319795.79
9408,394613.5
9409,80142.23
9410,553646.83
9411,191848.29
9412,254912.14
9413,224975.91
9414,267611.5
9415,294450.43
9416,342661.79
9417,232830.85
9418,82019.99
9419,845085.39
9420,551830.86
9421,58791.71
9422,223800.23
9423,50600.2
9424,51276.4
9425,30117.09
9426,146417.65
9427,259716.07
9428,82317.53
9429,726188.18
9430,40488.11
9431,197851.39
9432,357973.66
9433,1464336.45
9434,721739.09
9435,425892.68
9436,631487.26
9437,109851.94
9438,24547.31
9439,203385.69
9440,33070.69
9441,714107.89
9442,123157
9443,116207.28
9444,244622.08
9445,110671.51
9446,107746.84
9447,241517.95
9448,159953.34
9449,474791.04
9450,160274
9451,579297.42
9452,314545.21
9453,384669.88
9454,444837.18
9455,198078.7
9456,266102.09
9457,178353.05
9458,505653.49
9459,379519.26
9460,292514.46
9461,869502.38
9462,69746.68
9463,478061.94
9464,57489.1
9465,276583.41
9466,27545.37
9467,719395.1
9468,520264.78
9469,426987.48
9470,762317.86
9471,278519.9
9472,143299.22
9473,205959.64
9474,103833.98
9475,126372.99
9476,101669.81
9477,782862.29
9478,308253.45
9479,94390.2
9480,293980.45
9481,164760.48
9482,469988.24
9483,517171.02
9484,151549.86
9485,133938.59
9486,98818.82
9487,1380002.86
9488,285962.73
9489,121658.58
9490,126417.71
9491,216399.72
9492,142236.14
9493,202207.48
9494,240276.91
9495,324258.94
9496,250850.98
9497,324913.02
9498,166533.55
9499,131420.53
9500,134295.44
9501,89024.13
9502,408851.5
9503,379558.35
9504,178114.41
9505,207882.46
9506,135569.77
9507,225915.89
9508,201434.9
9509,273315.5
9510,260533.73
9511,206410.32
9512,223818.37
9513,227150.77
9514,116891.85
9515,204529.79
9516,22923.09
9517,360737.93
9518,369543.43
9519,691753.04
9520,346152.55
9521,193736.71
9522,39905.89
9523,81873.53
9524,206248.97
9525,702529.31
9526,266823.79
9527,207587.67
9528,351599.97
9529,354053.59
9530,453055.69
9531,683397.92
9532,383778.74
9533,394878.15
9534,294530.19
9535,83669.76
9536,72071.18
9537,235699.21
9538,244165.49
9539,79599.82
9540,265018.66
9541,209508.3
9542,715143.8
9543,238306.14
9544,226270.8
9545,427910.8
9546,211406.99
9547,30135.36
9548,351105.74
9549,247620.58
9550,111843.73
9551,83753.9
9552,807468.09
9553,277148.19
9554,55728.74
9555,217379.32
9556,164193.44
9557,244714.71
9558,34389.19
9559,613935.01
9560,282709.34
9561,204738.8
9562,232004.32
9563,67147.75
9564,219854.9
9565,221551.78
9566,49911.82
9567,212555.06
9568,253950.78
9569,308855.5
9570,301926.82
9571,99715.89
9572,171779.59
9573,212089.74
9574,482082.6
9575,165925.44
9576,214776.51
9577,831800.29
9578,162505.4
9579,126727.33
9580,30292.02
9581,461745.63
9582,186362.58
9583,456313.91
9584,253322.84
9585,326207.4
9586,175964.95
9587,129886.96
9588,162571.74
9589,664884.53
9590,223843.56
9591,156062.47
9592,157237.59
9593,260684.34
9594,385442.51
9595,108852.05
9596,334045.43
9597,189184.57
9598,267208.31
9599,100352.3
9600,544610.24
9601,93962.87
9602,231294.95
9603,465085.41
9604,151480.93
9605,46786.6
9606,877777.34
9607,347513.65
9608,207023.43
9609,54912.43
9610,181750.77
9611,495568.81
9612,277896.67
9613,86582.47
9614,191717.88
9615,180198.15
9616,627939.87
9617,165050
9618,175536.71
9619,141698.5
9620,377635.72
9621,200701.26
9622,182700.84
9623,89403.59
9624,245895.41
9625,309187.34
9626,641782.96
9627,278001.63
9628,704311.04
9629,77325.07
9630,356040.14
9631,499301.3
9632,1381237.89
9633,26894.05
9634,234924.99
9635,385395.46
9636,357939.52
9637,125942.99
9638,106256.2
9639,405699.97
9640,339662.02
9641,343245.28
9642,152647.46
9643,234591.18
9644,572942.22
9645,193002.94
9646,272720.55
9647,428207.17
9648,237770.62
9649,61015.53
9650,67560.26
9651,212794.79
9652,165845.23
9653,310519.15
9654,166405.43
9655,185992.21
9656,367806.19
9657,1080913.66
9658,34367.91
9659,300606.63
9660,1151224.8
9661,192674.3
9662,162773.57
9663,225298.83
9664,173289.25
9665,163442.45
9666,854645.07
9667,264624.93
9668,216872.84
9669,249059.11
9670,78738.58
9671,394874.01
9672,287094.82
9673,155483.24
9674,97824.34
9675,172393.05
9676,193015.64
9677,153332.62
9678,258429.58
9679,200645.76
9680,45044.68
9681,302262.74
9682,347197.63
9683,310658.66
9684,227742.5
9685,141763.38
9686,162676.12
9687,247415.45
9688,377954.22
9689,294810.93
9690,236980.56
9691,161825.23
9692,188187.31
9693,44853.37
9694,304669.74
9695,220155.36
9696,165877.97
9697,122257.68
9698,1067570.02
9699,162445.43
9700,411553.9
9701,177825.87
9702,82854.28
9703,334561.6
9704,28607.61
9705,256757.62
9706,96239.95
9707,1138401.99
9708,52035.23
9709,23004.71
9710,41403.82
9711,133887.76
9712,1435149.74
9713,91009.16
9714,91531.68
9715,175480.14
9716,286786.97
9717,264946.63
9718,280809.85
9719,129887.45
9720,225419.83
9721,116069.61
9722,155259.65
9723,82721.71
9724,265840.58
9725,83896.84
9726,95219.74
9727,155382
9728,212247.37
9729,277167.49
9730,320399
9731,116255.5
9732,141421.88
9733,302116.06
9734,183897.22
9735,689122.52
9736,213997.95
9737,424257.77
9738,309627
9739,525388.42
9740,366158.13
9741,156154.32
9742,162590.04
9743,152835.96
9744,598318.76
9745,270685.98
9746,476679.78
9747,155724.54
9748,335969.7
9749,214165.16
9750,131034.57
9751,342822.93
9752,138174.05
9753,320239.24
9754,364529.28
9755,232792.22
9756,220106.86
9757,326900.01
9758,101278.94
9759,106494.29
9760,58591.44
9761,102509.25
9762,189124.32
9763,86429.1
9764,111357.87
9765,316149.35
9766,153164.84
9767,241928.29
9768,310944.69
9769,416165.78
9770,244917.83
9771,592804.92
9772,279758.03
9773,379371.25
9774,221969.68
9775,168610.73
9776,60773.07
9777,127214.71
9778,334941.5
9779,186120.67
9780,587803.07
9781,45673.69
9782,601753.9
9783,116200.41
9784,652850.79
9785,242069.76
9786,334980.79
9787,104489.3
9788,215244.23
9789,116253.61
9790,157462.98
9791,334533.52
9792,291510.8
9793,297677.93
9794,1288523.92
9795,210154.26
9796,487970.42
9797,90578.3
9798,107345.1
9799,261297.63
9800,343895.34
9801,306518.03
9802,506009.5
9803,506033.15
9804,301398.34
9805,345533.15
9806,232674.36
9807,206726.5
9808,106455.1
9809,304282.09
9810,39721.02
9811,178975.99
9812,197383.63
9813,164745.39
9814,264240.35
9815,172313
9816,154673.08
9817,174226.99
9818,185752.9
9819,494610.34
9820,74355.7
9821,89215.87
9822,171514.57
9823,568711.3
9824,518775.45
9825,1118153.11
9826,271622.86
9827,338764.31
9828,194742.76
9829,293625.72
9830,136589.54
9831,33254.47
9832,340647.86
9833,124119.62
9834,270885.6
9835,286940.17
9836,232634.65
9837,166619.34
9838,108265.46
9839,163715.29
9840,62679.26
9841,133639.26
9842,288997.95
9843,1236907.42
9844,437858.35
9845,458732.03
9846,156740.98
9847,41229.58
9848,552256.24
9849,183837.08
9850,1104406.63
9851,185255.43
9852,143397.24
9853,267668.67
9854,211764.95
9855,122505.23
9856,174870.87
9857,322062.48
9858,378369.68
9859,300051.56
9860,932011.12
9861,76188.65
9862,587121.81
9863,54191.48
9864,58116.86
9865,266324.75
9866,401098.49
9867,160236.56
9868,358717.98
9869,356501.89
9870,331775.72
9871,151633.99
9872,28979.21
9873,279507.35
9874,233459.42
9875,337305.56
9876,279410.88
9877,479109.86
9878,611360.73
9879,90493.34
9880,129545.53
9881,85964.32
9882,216388.99
9883,300359.61
9884,390985.5
9885,22475.38
9886,249391.39
9887,883427.55
9888,241988.98
9889,234279.07
9890,415452.39
9891,1310035.26
9892,812477.42
9893,128048.24
9894,181901.97
9895,790498.9
9896,740784.31
9897,199836.45
9898,30356.89
9899,46803.03
9900,318072.13
9901,930010.72
9902,537936.91
9903,444447.06
9904,62782.76
9905,136290
9906,404058.56
9907,213945.09
9908,1422680.93
9909,34043.89
9910,232656.39
9911,165554.31
9912,52912.82
9913,146719.43
9914,92204.54
9915,77875.89
9916,579630.65
9917,193624.6
9918,270658.62
9919,268376.19
9920,102867.97
9921,751543.48
9922,150548.56
9923,329510.74
9924,18269.47
9925,30245.52
9926,162059.98
9927,172614.65
9928,569327.76
9929,20448.01
9930,167587.78
9931,463619.61
9932,384440.67
9933,1358050.88
9934,457013.77
9935,151285.45
9936,314890.07
9937,258191.85
9938,28851.75
9939,284034.34
9940,320579.64
9941,228544.7
9942,94486.84
9943,449631.17
9944,114278.94
9945,269063.51
9946,391520.19
9947,454060.06
9948,31975.72
9949,719510.37
9950,432885.1
9951,78813.94
9952,798186.4
9953,350626.24
9954,231169.47
9955,427442.16
9956,272111.33
9957,847252.91
9958,18301.5
9959,279290.73
9960,303121.25
9961,197842.15
9962,454500.23
9963,629632.11
9964,201763.28
9965,156791.51
9966,358591.42
9967,794406.07
9968,236116.55
9969,636592.44
9970,292552.96
9971,415678.68
9972,303520.73
9973,76412.11
9974,587042.31
9975,271359.54
9976,371030.47
9977,517689.64
9978,98463.32
9979,285303.79
9980,144088.97
9981,127699.83
9982,1108616.02
9983,17525.79
9984,394564.2
9985,332004.24
9986,337213.57
9987,862535.95
9988,156191.11
9989,176510.86
9990,400719.59
9991,29610.81
9992,231053.76
9993,488549.67
9994,228039.16
9995,192035.18
9996,1194810.14
9997,22935.14
9998,139536.93
9999,77268.61
10000,205423.13
